Date;Time;Voltage;Global_intensity;Global_active_power;Load_Status
01/03/2024;08:36:00;249.57;3.91;0.976;0
01/03/2024;08:37:00;216.74;12.79;2.772;1
01/03/2024;08:38:00;243.84;7.67;1.87;1
01/03/2024;08:39:00;218.34;14.8;3.231;1
01/03/2024;08:40:00;224.04;4.13;0.925;0
01/03/2024;08:41:00;248.47;13.97;3.471;1
01/03/2024;08:42:00;218.53;9.1;1.989;1
01/03/2024;08:43:00;249.02;10.96;2.729;1
01/03/2024;08:44:00;238.52;12.28;2.929;1
01/03/2024;08:45:00;228.18;10.21;2.33;1
01/03/2024;08:46:00;224.21;7.5;1.682;1
01/03/2024;08:47:00;222.29;2.81;0.625;0
01/03/2024;08:48:00;239.1;2.89;0.691;0
01/03/2024;08:49:00;248.99;7.79;1.94;1
01/03/2024;08:50:00;227.44;3.23;0.735;0
01/03/2024;08:51:00;225.06;14.78;3.326;1
01/03/2024;08:52:00;228.45;13.77;3.146;1
01/03/2024;08:53:00;236.99;5.16;1.223;0
01/03/2024;08:54:00;228.53;9.34;2.134;1
01/03/2024;08:55:00;220.33;10.45;2.302;1
01/03/2024;08:56:00;236.89;4.24;1.004;0
01/03/2024;08:57:00;210.43;3.99;0.84;0
01/03/2024;08:58:00;234.42;3.36;0.788;0
01/03/2024;08:59:00;244.18;7.44;1.817;1
01/03/2024;09:00:00;236.03;14.26;3.366;1
01/03/2024;09:01:00;240.6;10.15;2.442;1
01/03/2024;09:02:00;239.32;10.79;2.582;1
01/03/2024;09:03:00;216.37;12.6;2.726;1
01/03/2024;09:04:00;233.55;12.87;3.006;1
01/03/2024;09:05:00;247.64;5.74;1.421;0
01/03/2024;09:06:00;215.57;11.11;2.395;1
01/03/2024;09:07:00;232.68;11.94;2.778;1
01/03/2024;09:08:00;229.18;14.29;3.275;1
01/03/2024;09:09:00;226.97;13.74;3.119;1
01/03/2024;09:10:00;234.83;4.25;0.998;0
01/03/2024;09:11:00;216.16;11.85;2.561;1
01/03/2024;09:12:00;247.41;6.63;1.64;1
01/03/2024;09:13:00;232.21;8.71;2.023;1
01/03/2024;09:14:00;235.3;11.69;2.751;1
01/03/2024;09:15:00;219.89;6.99;1.537;1
01/03/2024;09:16:00;217.81;9.16;1.995;1
01/03/2024;09:17:00;247.95;9.22;2.286;1
01/03/2024;09:18:00;220.52;13.1;2.889;1
01/03/2024;09:19:00;244.93;8.37;2.05;1
01/03/2024;09:20:00;249.72;7.15;1.785;1
01/03/2024;09:21:00;228.86;5.48;1.254;0
01/03/2024;09:22:00;229.48;5.4;1.239;0
01/03/2024;09:23:00;239.65;1.2;0.288;0
01/03/2024;09:24:00;230.57;7.53;1.736;1
01/03/2024;09:25:00;237.76;5.83;1.386;0
01/03/2024;09:26:00;236.56;3.64;0.861;0
01/03/2024;09:27:00;241.3;9.9;2.389;1
01/03/2024;09:28:00;223.96;10.66;2.387;1
01/03/2024;09:29:00;249.67;14.02;3.5;1
01/03/2024;09:30:00;227.05;10.1;2.293;1
01/03/2024;09:31:00;210.78;7.13;1.503;1
01/03/2024;09:32:00;242.28;6.2;1.502;1
01/03/2024;09:33:00;219.56;3.88;0.852;0
01/03/2024;09:34:00;219.26;1.15;0.252;0
01/03/2024;09:35:00;220.78;1.72;0.38;0
01/03/2024;09:36:00;236.89;10.93;2.589;1
01/03/2024;09:37:00;231.15;9.37;2.166;1
01/03/2024;09:38:00;213.51;5.24;1.119;0
01/03/2024;09:39:00;223.4;7.81;1.745;1
01/03/2024;09:40:00;248.16;14.39;3.571;1
01/03/2024;09:41:00;221.25;14.01;3.1;1
01/03/2024;09:42:00;217.84;10.02;2.183;1
01/03/2024;09:43:00;214.26;11.0;2.357;1
01/03/2024;09:44:00;243.8;1.53;0.373;0
01/03/2024;09:45:00;222.99;1.44;0.321;0
01/03/2024;09:46:00;235.69;5.55;1.308;0
01/03/2024;09:47:00;214.45;4.04;0.866;0
01/03/2024;09:48:00;221.77;8.84;1.96;1
01/03/2024;09:49:00;218.82;4.0;0.875;0
01/03/2024;09:50:00;230.42;14.43;3.325;1
01/03/2024;09:51:00;218.13;4.05;0.883;0
01/03/2024;09:52:00;222.59;14.7;3.272;1
01/03/2024;09:53:00;243.01;11.6;2.819;1
01/03/2024;09:54:00;234.5;6.86;1.609;1
01/03/2024;09:55:00;238.68;13.3;3.174;1
01/03/2024;09:56:00;233.34;8.75;2.042;1
01/03/2024;09:57:00;232.8;1.81;0.421;0
01/03/2024;09:58:00;249.76;5.32;1.329;0
01/03/2024;09:59:00;245.48;4.98;1.222;0
01/03/2024;10:00:00;243.83;10.11;2.465;1
01/03/2024;10:01:00;224.31;14.41;3.232;1
01/03/2024;10:02:00;240.0;13.48;3.235;1
01/03/2024;10:03:00;234.57;2.08;0.488;0
01/03/2024;10:04:00;242.82;2.41;0.585;0
01/03/2024;10:05:00;223.45;2.86;0.639;0
01/03/2024;10:06:00;225.47;7.8;1.759;1
01/03/2024;10:07:00;233.6;3.65;0.853;0
01/03/2024;10:08:00;211.82;2.87;0.608;0
01/03/2024;10:09:00;222.98;10.4;2.319;1
01/03/2024;10:10:00;218.73;10.39;2.273;1
01/03/2024;10:11:00;244.77;3.99;0.977;0
01/03/2024;10:12:00;247.07;9.43;2.33;1
01/03/2024;10:13:00;246.01;7.2;1.771;1
01/03/2024;10:14:00;229.76;9.88;2.27;1
01/03/2024;10:15:00;222.79;14.18;3.159;1
01/03/2024;10:16:00;236.76;7.06;1.672;1
01/03/2024;10:17:00;219.52;5.65;1.24;0
01/03/2024;10:18:00;226.93;8.26;1.874;1
01/03/2024;10:19:00;220.43;3.78;0.833;0
01/03/2024;10:20:00;211.08;5.64;1.19;0
01/03/2024;10:21:00;219.86;9.44;2.075;1
01/03/2024;10:22:00;237.08;5.3;1.257;0
01/03/2024;10:23:00;231.11;6.46;1.493;0
01/03/2024;10:24:00;242.68;4.69;1.138;0
01/03/2024;10:25:00;224.47;10.93;2.453;1
01/03/2024;10:26:00;246.39;2.83;0.697;0
01/03/2024;10:27:00;210.11;6.7;1.408;0
01/03/2024;10:28:00;246.76;6.56;1.619;1
01/03/2024;10:29:00;210.57;5.89;1.24;0
01/03/2024;10:30:00;248.15;3.08;0.764;0
01/03/2024;10:31:00;219.15;5.72;1.254;0
01/03/2024;10:32:00;220.28;2.04;0.449;0
01/03/2024;10:33:00;238.62;7.17;1.711;1
01/03/2024;10:34:00;221.34;2.71;0.6;0
01/03/2024;10:35:00;247.1;4.45;1.1;0
01/03/2024;10:36:00;230.5;4.03;0.929;0
01/03/2024;10:37:00;235.74;12.75;3.006;1
01/03/2024;10:38:00;248.3;9.46;2.349;1
01/03/2024;10:39:00;231.26;3.8;0.879;0
01/03/2024;10:40:00;213.18;4.1;0.874;0
01/03/2024;10:41:00;226.5;11.39;2.58;1
01/03/2024;10:42:00;210.97;9.74;2.055;1
01/03/2024;10:43:00;237.26;7.86;1.865;1
01/03/2024;10:44:00;217.81;14.41;3.139;1
01/03/2024;10:45:00;249.97;4.15;1.037;0
01/03/2024;10:46:00;226.73;1.97;0.447;0
01/03/2024;10:47:00;211.6;9.22;1.951;1
01/03/2024;10:48:00;242.5;12.42;3.012;1
01/03/2024;10:49:00;246.62;13.17;3.248;1
01/03/2024;10:50:00;228.35;7.64;1.745;1
01/03/2024;10:51:00;221.87;3.31;0.734;0
01/03/2024;10:52:00;245.08;10.26;2.515;1
01/03/2024;10:53:00;218.39;7.85;1.714;1
01/03/2024;10:54:00;235.95;13.28;3.133;1
01/03/2024;10:55:00;243.96;10.23;2.496;1
01/03/2024;10:56:00;234.86;9.03;2.121;1
01/03/2024;10:57:00;217.26;14.35;3.118;1
01/03/2024;10:58:00;229.82;3.97;0.912;0
01/03/2024;10:59:00;234.59;1.33;0.312;0
01/03/2024;11:00:00;249.76;3.05;0.762;0
01/03/2024;11:01:00;229.28;14.19;3.253;1
01/03/2024;11:02:00;211.8;7.83;1.658;1
01/03/2024;11:03:00;244.44;10.17;2.486;1
01/03/2024;11:04:00;218.82;5.3;1.16;0
01/03/2024;11:05:00;246.2;6.77;1.667;1
01/03/2024;11:06:00;213.96;8.77;1.876;1
01/03/2024;11:07:00;213.12;8.73;1.861;1
01/03/2024;11:08:00;234.58;5.72;1.342;0
01/03/2024;11:09:00;221.34;12.71;2.813;1
01/03/2024;11:10:00;225.84;10.6;2.394;1
01/03/2024;11:11:00;244.57;10.0;2.446;1
01/03/2024;11:12:00;241.59;5.17;1.249;0
01/03/2024;11:13:00;244.34;4.38;1.07;0
01/03/2024;11:14:00;221.64;4.11;0.911;0
01/03/2024;11:15:00;238.67;4.48;1.069;0
01/03/2024;11:16:00;211.7;9.4;1.99;1
01/03/2024;11:17:00;220.29;9.4;2.071;1
01/03/2024;11:18:00;212.39;6.68;1.419;0
01/03/2024;11:19:00;242.34;5.81;1.408;0
01/03/2024;11:20:00;249.96;12.15;3.037;1
01/03/2024;11:21:00;232.42;9.46;2.199;1
01/03/2024;11:22:00;216.69;14.12;3.06;1
01/03/2024;11:23:00;233.84;9.19;2.149;1
01/03/2024;11:24:00;243.16;5.72;1.391;0
01/03/2024;11:25:00;240.53;14.43;3.471;1
01/03/2024;11:26:00;216.0;10.81;2.335;1
01/03/2024;11:27:00;234.12;5.24;1.227;0
01/03/2024;11:28:00;225.98;5.32;1.202;0
01/03/2024;11:29:00;235.64;7.86;1.852;1
01/03/2024;11:30:00;243.69;10.95;2.668;1
01/03/2024;11:31:00;224.84;12.46;2.802;1
01/03/2024;11:32:00;229.02;10.84;2.483;1
01/03/2024;11:33:00;243.18;4.82;1.172;0
01/03/2024;11:34:00;248.23;1.84;0.457;0
01/03/2024;11:35:00;244.28;5.45;1.331;0
01/03/2024;11:36:00;235.0;1.95;0.458;0
01/03/2024;11:37:00;237.89;10.23;2.434;1
01/03/2024;11:38:00;226.8;1.62;0.367;0
01/03/2024;11:39:00;213.22;4.37;0.932;0
01/03/2024;11:40:00;232.48;9.25;2.15;1
01/03/2024;11:41:00;214.31;1.6;0.343;0
01/03/2024;11:42:00;216.16;5.65;1.221;0
01/03/2024;11:43:00;231.75;9.7;2.248;1
01/03/2024;11:44:00;228.38;4.16;0.95;0
01/03/2024;11:45:00;222.03;9.44;2.096;1
01/03/2024;11:46:00;248.18;7.35;1.824;1
01/03/2024;11:47:00;249.04;9.45;2.353;1
01/03/2024;11:48:00;210.72;7.82;1.648;1
01/03/2024;11:49:00;232.52;1.64;0.381;0
01/03/2024;11:50:00;216.14;14.03;3.032;1
01/03/2024;11:51:00;235.22;8.96;2.108;1
01/03/2024;11:52:00;234.84;13.8;3.241;1
01/03/2024;11:53:00;246.33;10.95;2.697;1
01/03/2024;11:54:00;219.12;11.97;2.623;1
01/03/2024;11:55:00;213.2;14.84;3.164;1
01/03/2024;11:56:00;242.35;14.21;3.444;1
01/03/2024;11:57:00;249.68;5.7;1.423;0
01/03/2024;11:58:00;237.65;11.75;2.792;1
01/03/2024;11:59:00;222.22;10.88;2.418;1
01/03/2024;12:00:00;229.14;13.81;3.164;1
01/03/2024;12:01:00;241.99;8.71;2.108;1
01/03/2024;12:02:00;246.56;1.41;0.348;0
01/03/2024;12:03:00;223.17;6.03;1.346;0
01/03/2024;12:04:00;220.88;12.86;2.841;1
01/03/2024;12:05:00;212.0;10.86;2.302;1
01/03/2024;12:06:00;218.6;13.7;2.995;1
01/03/2024;12:07:00;234.56;6.27;1.471;0
01/03/2024;12:08:00;222.36;7.51;1.67;1
01/03/2024;12:09:00;241.74;6.59;1.593;1
01/03/2024;12:10:00;233.86;14.42;3.372;1
01/03/2024;12:11:00;239.85;2.85;0.684;0
01/03/2024;12:12:00;222.41;11.78;2.62;1
01/03/2024;12:13:00;210.47;7.26;1.528;1
01/03/2024;12:14:00;221.68;3.59;0.796;0
01/03/2024;12:15:00;226.96;2.4;0.545;0
01/03/2024;12:16:00;239.65;6.22;1.491;0
01/03/2024;12:17:00;238.75;13.6;3.247;1
01/03/2024;12:18:00;234.06;9.35;2.188;1
01/03/2024;12:19:00;240.97;7.14;1.721;1
01/03/2024;12:20:00;242.26;6.19;1.5;0
01/03/2024;12:21:00;231.15;7.71;1.782;1
01/03/2024;12:22:00;248.23;8.96;2.224;1
01/03/2024;12:23:00;212.57;9.35;1.988;1
01/03/2024;12:24:00;247.4;3.15;0.779;0
01/03/2024;12:25:00;213.06;12.83;2.734;1
01/03/2024;12:26:00;224.55;8.88;1.994;1
01/03/2024;12:27:00;243.71;11.46;2.793;1
01/03/2024;12:28:00;217.2;7.54;1.638;1
01/03/2024;12:29:00;243.82;6.85;1.67;1
01/03/2024;12:30:00;249.03;5.22;1.3;0
01/03/2024;12:31:00;220.03;4.94;1.087;0
01/03/2024;12:32:00;217.89;13.23;2.883;1
01/03/2024;12:33:00;246.77;12.65;3.122;1
01/03/2024;12:34:00;230.64;12.56;2.897;1
01/03/2024;12:35:00;241.61;6.88;1.662;1
01/03/2024;12:36:00;222.59;2.88;0.641;0
01/03/2024;12:37:00;231.83;12.25;2.84;1
01/03/2024;12:38:00;221.76;10.79;2.393;1
01/03/2024;12:39:00;245.8;9.95;2.446;1
01/03/2024;12:40:00;240.97;7.96;1.918;1
01/03/2024;12:41:00;230.47;1.42;0.327;0
01/03/2024;12:42:00;237.59;4.95;1.176;0
01/03/2024;12:43:00;217.32;1.91;0.415;0
01/03/2024;12:44:00;212.62;11.62;2.471;1
01/03/2024;12:45:00;235.93;7.53;1.777;1
01/03/2024;12:46:00;224.7;9.81;2.204;1
01/03/2024;12:47:00;216.36;3.96;0.857;0
01/03/2024;12:48:00;243.03;7.63;1.854;1
01/03/2024;12:49:00;216.25;10.06;2.175;1
01/03/2024;12:50:00;248.88;4.08;1.015;0
01/03/2024;12:51:00;230.49;3.05;0.703;0
01/03/2024;12:52:00;229.83;9.91;2.278;1
01/03/2024;12:53:00;219.23;1.05;0.23;0
01/03/2024;12:54:00;217.45;9.39;2.042;1
01/03/2024;12:55:00;242.05;9.78;2.367;1
01/03/2024;12:56:00;232.59;9.15;2.128;1
01/03/2024;12:57:00;226.82;8.21;1.862;1
01/03/2024;12:58:00;222.15;9.75;2.166;1
01/03/2024;12:59:00;219.04;5.63;1.233;0
01/03/2024;13:00:00;238.24;1.72;0.41;0
01/03/2024;13:01:00;230.13;6.16;1.418;0
01/03/2024;13:02:00;223.23;1.97;0.44;0
01/03/2024;13:03:00;223.13;3.55;0.792;0
01/03/2024;13:04:00;228.41;8.11;1.852;1
01/03/2024;13:05:00;241.66;11.87;2.869;1
01/03/2024;13:06:00;224.48;12.46;2.797;1
01/03/2024;13:07:00;230.0;8.86;2.038;1
01/03/2024;13:08:00;242.89;11.41;2.771;1
01/03/2024;13:09:00;215.68;13.94;3.007;1
01/03/2024;13:10:00;212.98;5.72;1.218;0
01/03/2024;13:11:00;216.99;8.62;1.87;1
01/03/2024;13:12:00;225.44;1.17;0.264;0
01/03/2024;13:13:00;226.82;5.8;1.316;0
01/03/2024;13:14:00;249.84;13.24;3.308;1
01/03/2024;13:15:00;238.3;13.15;3.134;1
01/03/2024;13:16:00;220.02;2.4;0.528;0
01/03/2024;13:17:00;221.73;3.09;0.685;0
01/03/2024;13:18:00;214.19;3.73;0.799;0
01/03/2024;13:19:00;240.8;6.33;1.524;1
01/03/2024;13:20:00;229.84;12.36;2.841;1
01/03/2024;13:21:00;212.74;3.51;0.747;0
01/03/2024;13:22:00;220.7;11.08;2.445;1
01/03/2024;13:23:00;232.64;5.65;1.314;0
01/03/2024;13:24:00;236.91;2.67;0.633;0
01/03/2024;13:25:00;222.38;12.05;2.68;1
01/03/2024;13:26:00;217.88;2.81;0.612;0
01/03/2024;13:27:00;220.47;3.8;0.838;0
01/03/2024;13:28:00;220.32;12.24;2.697;1
01/03/2024;13:29:00;217.1;7.53;1.635;1
01/03/2024;13:30:00;223.27;1.39;0.31;0
01/03/2024;13:31:00;246.89;2.36;0.583;0
01/03/2024;13:32:00;216.47;4.05;0.877;0
01/03/2024;13:33:00;232.62;4.13;0.961;0
01/03/2024;13:34:00;216.2;3.19;0.69;0
01/03/2024;13:35:00;230.32;9.61;2.213;1
01/03/2024;13:36:00;243.28;1.07;0.26;0
01/03/2024;13:37:00;228.8;8.3;1.899;1
01/03/2024;13:38:00;214.05;7.12;1.524;1
01/03/2024;13:39:00;219.53;7.87;1.728;1
01/03/2024;13:40:00;231.56;9.22;2.135;1
01/03/2024;13:41:00;210.66;9.01;1.898;1
01/03/2024;13:42:00;213.62;11.78;2.516;1
01/03/2024;13:43:00;236.47;14.2;3.358;1
01/03/2024;13:44:00;228.49;8.8;2.011;1
01/03/2024;13:45:00;239.52;12.52;2.999;1
01/03/2024;13:46:00;221.24;9.47;2.095;1
01/03/2024;13:47:00;221.36;2.21;0.489;0
01/03/2024;13:48:00;242.36;10.25;2.484;1
01/03/2024;13:49:00;221.12;6.55;1.448;0
01/03/2024;13:50:00;225.13;3.22;0.725;0
01/03/2024;13:51:00;229.14;12.5;2.864;1
01/03/2024;13:52:00;229.27;5.86;1.344;0
01/03/2024;13:53:00;224.6;5.61;1.26;0
01/03/2024;13:54:00;226.37;5.88;1.331;0
01/03/2024;13:55:00;221.72;6.26;1.388;0
01/03/2024;13:56:00;231.15;14.23;3.289;1
01/03/2024;13:57:00;233.96;13.67;3.198;1
01/03/2024;13:58:00;224.26;2.26;0.507;0
01/03/2024;13:59:00;239.55;3.84;0.92;0
01/03/2024;14:00:00;232.74;2.6;0.605;0
01/03/2024;14:01:00;223.66;4.28;0.957;0
01/03/2024;14:02:00;219.72;3.02;0.664;0
01/03/2024;14:03:00;213.81;12.53;2.679;1
01/03/2024;14:04:00;225.47;4.0;0.902;0
01/03/2024;14:05:00;221.97;4.04;0.897;0
01/03/2024;14:06:00;240.15;7.45;1.789;1
01/03/2024;14:07:00;238.33;14.34;3.418;1
01/03/2024;14:08:00;247.3;6.59;1.63;1
01/03/2024;14:09:00;230.53;11.21;2.584;1
01/03/2024;14:10:00;243.2;3.17;0.771;0
01/03/2024;14:11:00;236.29;11.06;2.613;1
01/03/2024;14:12:00;240.43;9.49;2.282;1
01/03/2024;14:13:00;233.95;11.73;2.744;1
01/03/2024;14:14:00;247.08;11.23;2.775;1
01/03/2024;14:15:00;216.39;4.84;1.047;0
01/03/2024;14:16:00;247.23;7.8;1.928;1
01/03/2024;14:17:00;238.1;6.97;1.66;1
01/03/2024;14:18:00;232.67;5.53;1.287;0
01/03/2024;14:19:00;239.32;10.75;2.573;1
01/03/2024;14:20:00;221.03;9.62;2.126;1
01/03/2024;14:21:00;225.58;9.03;2.037;1
01/03/2024;14:22:00;215.82;12.47;2.691;1
01/03/2024;14:23:00;228.6;11.37;2.599;1
01/03/2024;14:24:00;223.23;4.58;1.022;0
01/03/2024;14:25:00;211.05;13.56;2.862;1
01/03/2024;14:26:00;212.08;1.59;0.337;0
01/03/2024;14:27:00;238.38;12.35;2.944;1
01/03/2024;14:28:00;249.52;5.84;1.457;0
01/03/2024;14:29:00;229.58;4.25;0.976;0
01/03/2024;14:30:00;214.81;6.13;1.317;0
01/03/2024;14:31:00;227.31;6.79;1.543;1
01/03/2024;14:32:00;240.09;5.06;1.215;0
01/03/2024;14:33:00;231.37;9.45;2.186;1
01/03/2024;14:34:00;243.79;12.95;3.157;1
01/03/2024;14:35:00;213.98;4.09;0.875;0
01/03/2024;14:36:00;246.19;5.74;1.413;0
01/03/2024;14:37:00;215.87;2.34;0.505;0
01/03/2024;14:38:00;242.0;4.37;1.058;0
01/03/2024;14:39:00;249.24;14.39;3.587;1
01/03/2024;14:40:00;229.62;2.76;0.634;0
01/03/2024;14:41:00;229.92;3.02;0.694;0
01/03/2024;14:42:00;237.91;10.88;2.588;1
01/03/2024;14:43:00;221.53;8.79;1.947;1
01/03/2024;14:44:00;225.74;13.78;3.111;1
01/03/2024;14:45:00;219.02;13.76;3.014;1
01/03/2024;14:46:00;243.66;4.98;1.213;0
01/03/2024;14:47:00;245.46;13.21;3.243;1
01/03/2024;14:48:00;221.86;3.29;0.73;0
01/03/2024;14:49:00;219.82;7.67;1.686;1
01/03/2024;14:50:00;223.97;11.79;2.641;1
01/03/2024;14:51:00;224.65;9.74;2.188;1
01/03/2024;14:52:00;232.36;8.03;1.866;1
01/03/2024;14:53:00;220.09;14.38;3.165;1
01/03/2024;14:54:00;234.65;6.16;1.445;0
01/03/2024;14:55:00;238.3;10.56;2.516;1
01/03/2024;14:56:00;248.7;1.68;0.418;0
01/03/2024;14:57:00;223.86;3.89;0.871;0
01/03/2024;14:58:00;233.02;6.47;1.508;1
01/03/2024;14:59:00;210.51;14.44;3.04;1
01/03/2024;15:00:00;240.55;2.41;0.58;0
01/03/2024;15:01:00;215.5;2.34;0.504;0
01/03/2024;15:02:00;223.42;5.53;1.236;0
01/03/2024;15:03:00;241.63;5.02;1.213;0
01/03/2024;15:04:00;232.98;8.97;2.09;1
01/03/2024;15:05:00;213.25;11.2;2.388;1
01/03/2024;15:06:00;244.5;12.62;3.086;1
01/03/2024;15:07:00;239.35;8.87;2.123;1
01/03/2024;15:08:00;219.72;6.94;1.525;1
01/03/2024;15:09:00;239.16;8.21;1.964;1
01/03/2024;15:10:00;237.52;7.09;1.684;1
01/03/2024;15:11:00;238.49;4.95;1.181;0
01/03/2024;15:12:00;247.1;9.92;2.451;1
01/03/2024;15:13:00;247.37;7.26;1.796;1
01/03/2024;15:14:00;221.79;1.49;0.33;0
01/03/2024;15:15:00;214.09;7.63;1.634;1
01/03/2024;15:16:00;239.58;9.88;2.367;1
01/03/2024;15:17:00;210.73;13.54;2.853;1
01/03/2024;15:18:00;229.1;2.07;0.474;0
01/03/2024;15:19:00;210.17;8.73;1.835;1
01/03/2024;15:20:00;216.9;9.32;2.022;1
01/03/2024;15:21:00;217.11;4.59;0.997;0
01/03/2024;15:22:00;211.49;4.8;1.015;0
01/03/2024;15:23:00;216.82;6.2;1.344;0
01/03/2024;15:24:00;246.19;6.82;1.679;1
01/03/2024;15:25:00;229.8;6.88;1.581;1
01/03/2024;15:26:00;229.63;3.04;0.698;0
01/03/2024;15:27:00;228.71;9.44;2.159;1
01/03/2024;15:28:00;223.65;6.26;1.4;0
01/03/2024;15:29:00;227.84;4.08;0.93;0
01/03/2024;15:30:00;241.78;4.42;1.069;0
01/03/2024;15:31:00;231.11;9.83;2.272;1
01/03/2024;15:32:00;248.98;10.38;2.584;1
01/03/2024;15:33:00;246.9;6.32;1.56;1
01/03/2024;15:34:00;245.84;13.3;3.27;1
01/03/2024;15:35:00;224.57;13.45;3.02;1
01/03/2024;15:36:00;232.69;11.55;2.688;1
01/03/2024;15:37:00;240.53;12.23;2.942;1
01/03/2024;15:38:00;248.26;12.97;3.22;1
01/03/2024;15:39:00;225.89;10.92;2.467;1
01/03/2024;15:40:00;218.72;1.53;0.335;0
01/03/2024;15:41:00;226.74;7.4;1.678;1
01/03/2024;15:42:00;249.68;4.37;1.091;0
01/03/2024;15:43:00;229.1;10.97;2.513;1
01/03/2024;15:44:00;222.0;12.07;2.68;1
01/03/2024;15:45:00;210.55;8.59;1.809;1
01/03/2024;15:46:00;226.33;13.65;3.089;1
01/03/2024;15:47:00;246.11;13.07;3.217;1
01/03/2024;15:48:00;248.11;3.31;0.821;0
01/03/2024;15:49:00;223.54;2.17;0.485;0
01/03/2024;15:50:00;242.67;14.56;3.533;1
01/03/2024;15:51:00;243.53;5.03;1.225;0
01/03/2024;15:52:00;233.06;5.9;1.375;0
01/03/2024;15:53:00;213.3;2.62;0.559;0
01/03/2024;15:54:00;214.33;9.72;2.083;1
01/03/2024;15:55:00;214.45;6.39;1.37;0
01/03/2024;15:56:00;210.91;3.39;0.715;0
01/03/2024;15:57:00;230.66;7.57;1.746;1
01/03/2024;15:58:00;222.68;2.03;0.452;0
01/03/2024;15:59:00;234.27;9.98;2.338;1
01/03/2024;16:00:00;216.64;2.1;0.455;0
01/03/2024;16:01:00;225.06;2.28;0.513;0
01/03/2024;16:02:00;215.0;13.71;2.948;1
01/03/2024;16:03:00;221.56;6.05;1.34;0
01/03/2024;16:04:00;216.02;9.74;2.104;1
01/03/2024;16:05:00;228.63;13.74;3.141;1
01/03/2024;16:06:00;221.08;6.01;1.329;0
01/03/2024;16:07:00;226.95;13.8;3.132;1
01/03/2024;16:08:00;235.0;5.74;1.349;0
01/03/2024;16:09:00;232.17;3.33;0.773;0
01/03/2024;16:10:00;232.03;3.72;0.863;0
01/03/2024;16:11:00;249.46;2.66;0.664;0
01/03/2024;16:12:00;226.89;7.54;1.711;1
01/03/2024;16:13:00;214.64;6.6;1.417;0
01/03/2024;16:14:00;246.91;14.69;3.627;1
01/03/2024;16:15:00;246.92;1.44;0.356;0
01/03/2024;16:16:00;240.19;1.86;0.447;0
01/03/2024;16:17:00;219.89;10.38;2.282;1
01/03/2024;16:18:00;246.56;12.88;3.176;1
01/03/2024;16:19:00;211.96;1.41;0.299;0
01/03/2024;16:20:00;231.22;13.61;3.147;1
01/03/2024;16:21:00;215.5;8.22;1.771;1
01/03/2024;16:22:00;216.9;1.04;0.226;0
01/03/2024;16:23:00;216.67;11.3;2.448;1
01/03/2024;16:24:00;229.91;9.64;2.216;1
01/03/2024;16:25:00;244.1;4.98;1.216;0
01/03/2024;16:26:00;234.75;12.18;2.859;1
01/03/2024;16:27:00;213.49;9.17;1.958;1
01/03/2024;16:28:00;222.7;10.08;2.245;1
01/03/2024;16:29:00;235.73;5.67;1.337;0
01/03/2024;16:30:00;223.33;10.39;2.32;1
01/03/2024;16:31:00;236.65;1.99;0.471;0
01/03/2024;16:32:00;244.87;1.57;0.384;0
01/03/2024;16:33:00;236.85;5.42;1.284;0
01/03/2024;16:34:00;230.36;4.04;0.931;0
01/03/2024;16:35:00;245.18;1.36;0.333;0
01/03/2024;16:36:00;221.09;13.82;3.055;1
01/03/2024;16:37:00;234.24;4.71;1.103;0
01/03/2024;16:38:00;211.68;8.5;1.799;1
01/03/2024;16:39:00;226.56;4.7;1.065;0
01/03/2024;16:40:00;236.72;7.62;1.804;1
01/03/2024;16:41:00;235.08;13.7;3.221;1
01/03/2024;16:42:00;215.61;14.8;3.191;1
01/03/2024;16:43:00;246.98;9.11;2.25;1
01/03/2024;16:44:00;248.65;8.4;2.089;1
01/03/2024;16:45:00;233.66;2.19;0.512;0
01/03/2024;16:46:00;239.51;11.83;2.833;1
01/03/2024;16:47:00;223.13;10.43;2.327;1
01/03/2024;16:48:00;234.12;12.98;3.039;1
01/03/2024;16:49:00;241.86;10.54;2.549;1
01/03/2024;16:50:00;224.37;12.25;2.749;1
01/03/2024;16:51:00;247.8;3.03;0.751;0
01/03/2024;16:52:00;223.06;14.77;3.295;1
01/03/2024;16:53:00;228.16;14.78;3.372;1
01/03/2024;16:54:00;222.48;5.08;1.13;0
01/03/2024;16:55:00;218.09;5.7;1.243;0
01/03/2024;16:56:00;235.58;5.83;1.373;0
01/03/2024;16:57:00;232.44;14.43;3.354;1
01/03/2024;16:58:00;229.21;11.06;2.535;1
01/03/2024;16:59:00;244.81;8.68;2.125;1
01/03/2024;17:00:00;216.43;1.53;0.331;0
01/03/2024;17:01:00;235.36;3.64;0.857;0
01/03/2024;17:02:00;228.95;6.15;1.408;0
01/03/2024;17:03:00;246.25;13.85;3.411;1
01/03/2024;17:04:00;212.28;12.91;2.741;1
01/03/2024;17:05:00;249.69;14.72;3.675;1
01/03/2024;17:06:00;219.42;9.53;2.091;1
01/03/2024;17:07:00;221.13;7.05;1.559;1
01/03/2024;17:08:00;243.31;13.96;3.397;1
01/03/2024;17:09:00;240.23;7.97;1.915;1
01/03/2024;17:10:00;228.05;2.81;0.641;0
01/03/2024;17:11:00;236.46;11.3;2.672;1
01/03/2024;17:12:00;238.28;6.1;1.454;0
